reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence
Pench Diversion,Pench,Chhindwara,Pench,Godavari,619.328,0.48,35.59977,150.03918,35.617,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,619.822,0.52,36.77725,167.9186,39.861,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,620.316,0.56,37.90212,186.36644,44.24,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,620.81,0.6,38.98025,205.35821,48.749,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,621.304,0.64,40.01651,224.87204,53.381,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,621.798,0.68,41.01502,244.88831,58.132,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,622.292,0.72,41.97924,265.38923,62.999,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,622.786,0.76,42.91217,286.35864,67.977,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,623.28,0.8,43.81639,307.78173,73.062,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,623.774,0.84,44.69416,329.64489,78.252,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,624.268,0.88,45.54747,351.93554,83.544,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,624.762,0.92,46.37805,374.64204,88.934,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,625.256,0.96,47.18746,397.75357,94.42,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Pench Diversion,Pench,Chhindwara,Pench,Godavari,625.75,1.0,47.9771,421.26,100.0,0.40654,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,467.17,0.0,0.0,0.0,0.0,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,467.455,0.04,3.95106,1.22068,3.092,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,467.74,0.08,4.17634,2.58056,6.536,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.026,0.12,4.31403,3.99846,10.128,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.311,0.16,4.41446,5.4554,13.818,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.596,0.2,4.49398,6.94208,17.584,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.881,0.24,4.56,8.45289,21.411,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,469.166,0.28,4.61659,9.98407,25.289,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,469.452,0.32,4.66617,11.53292,29.212,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,469.737,0.36,4.71034,13.09736,33.175,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.022,0.4,4.75021,14.67581,37.173,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.307,0.44,4.78657,16.26695,41.203,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.592,0.48,4.82001,17.86972,45.263,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.878,0.52,4.85097,19.48322,49.35,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,471.163,0.56,4.87982,21.10669,53.462,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,471.448,0.6,4.90682,22.73948,57.597,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,471.733,0.64,4.93222,24.381,61.755,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.018,0.68,4.9562,26.03076,65.934,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.304,0.72,4.97892,27.6883,70.132,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.589,0.76,5.0005,29.35323,74.35,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.874,0.8,5.02106,31.02518,78.585,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,473.159,0.84,5.0407,32.70384,82.836,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,473.444,0.88,5.05949,34.38891,87.105,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,473.73,0.92,5.07752,36.08012,91.388,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,474.015,0.96,5.09483,37.77723,95.687,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,474.3,1.0,5.1115,39.48,100.0,0.08,rs_top_area_inconsistent_screening_clamped,High - official capacity calibrated
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,690.5,0.0,0.0,0.0,0.0,0.68197,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
