reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,segmental_live_capacity_mcm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence,matched_waterbody_name,fabdem_sample_count,fabdem_min_m,fabdem_max_m,fabdem_p05_m,fabdem_p95_m
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,307.72,0.04,10.91158,2.89841,2.89841,1.935,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,308.44,0.08,10.94632,5.80604,8.70445,5.812,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,309.16,0.12,10.97151,5.82196,14.52641,9.7,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,309.88,0.16,11.01319,5.83972,20.36613,13.599,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,310.6,0.2,11.06356,5.86417,26.2303,17.515,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,311.32,0.24,11.11741,5.89186,32.12216,21.449,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,312.04,0.28,11.16257,5.91816,38.04032,25.401,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,312.76,0.32,11.24595,5.9523,43.99262,29.375,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,313.48,0.36,11.33193,5.99728,49.9899,33.38,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,314.2,0.4,11.39619,6.03719,56.02709,37.411,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,314.92,0.44,11.46046,6.07134,62.09843,41.465,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,315.64,0.48,11.55686,6.11401,68.21244,45.548,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,316.36,0.52,11.62895,6.15877,74.37121,49.66,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,317.08,0.56,11.68453,6.19268,80.56389,53.795,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,317.8,0.6,11.71058,6.21436,86.77825,57.945,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,318.52,0.64,11.74445,6.23028,93.00854,62.105,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,319.24,0.68,11.77138,6.24643,99.25497,66.276,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,319.96,0.72,11.79743,6.2605,105.51547,70.456,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,320.68,0.76,11.81393,6.27181,111.78728,74.644,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,321.4,0.8,11.84085,6.28334,118.07062,78.84,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,322.12,0.84,11.85388,6.29395,124.36457,83.043,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,322.84,0.88,11.85996,6.29903,130.6636,87.249,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,323.56,0.92,11.87559,6.3048,136.96839,91.459,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,324.28,0.96,11.88167,6.31056,143.27896,95.672,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Mahan,Mahan Dam,Sidhi,Son,Ganges - Bramaputra,325.0,1.0,12.5174,6.48104,149.76,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Mahan Dam,14413,319.5,375.96,319.5,325.64
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,302.5,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,303.06,0.04,2.48025,0.98737,0.98737,0.358,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,303.62,0.08,3.37013,2.32901,3.31638,1.201,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,304.18,0.12,4.13462,2.9876,6.30398,2.284,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,304.74,0.16,4.66474,3.50298,9.80696,3.553,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,305.3,0.2,5.25453,3.94881,13.75576,4.983,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,305.86,0.24,5.93081,4.45282,18.20859,6.596,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,306.42,0.28,6.62957,5.00022,23.20881,8.408,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,306.98,0.32,7.61804,5.67189,28.8807,10.463,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,307.54,0.36,8.59094,6.45271,35.33341,12.8,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,308.1,0.4,9.44536,7.18015,42.51356,15.401,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,308.66,0.44,10.37848,7.89177,50.40533,18.26,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,309.22,0.48,11.47505,8.69977,59.1051,21.412,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,309.78,0.52,12.70999,9.62793,68.73303,24.9,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,310.34,0.56,14.09886,10.67246,79.40549,28.766,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,310.9,0.6,15.3606,11.72765,91.13314,33.014,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,311.46,0.64,16.71315,12.76839,103.90153,37.64,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,312.02,0.68,18.12278,13.868,117.76953,42.664,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,312.58,0.72,19.63618,15.03164,132.80117,48.109,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,313.14,0.76,21.32341,16.30579,149.10696,54.016,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,313.7,0.8,23.05561,17.66705,166.77401,60.417,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,314.26,0.84,24.58631,18.96599,185.74,67.287,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,314.82,0.88,26.31591,20.2639,206.00389,74.628,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,315.38,0.92,28.16226,21.68747,227.69136,82.485,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,315.94,0.96,30.02158,23.16267,250.85403,90.876,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Bansujara Major Project,Bansujara,Tikamgarh,Jamni,Ganges - Bramaputra,316.5,1.0,33.2447,25.18597,276.04,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bansujara,38442,294.5,318.2,303.2,314.06
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,448.05,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,448.354,0.04,9.92981,1.34717,1.34717,1.779,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,448.657,0.08,9.9985,2.70366,4.05083,5.35,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,448.961,0.12,10.11065,2.72819,6.77902,8.953,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,449.264,0.16,10.13413,2.74659,9.52561,12.58,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,449.568,0.2,10.1463,2.75143,12.27704,16.214,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,449.872,0.24,10.17673,2.75721,15.03425,19.855,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,450.175,0.28,10.22368,2.76771,17.80196,23.51,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,450.479,0.32,10.27585,2.78115,20.58312,27.183,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,450.782,0.36,10.35323,2.79873,23.38185,30.879,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,451.086,0.4,10.42626,2.81914,26.20098,34.602,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,451.39,0.44,10.56711,2.84815,29.04914,38.364,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,451.693,0.48,10.72187,2.88826,31.9374,42.178,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,451.997,0.52,10.90097,2.93355,34.87095,46.052,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,452.3,0.56,11.09225,2.9838,37.85475,49.993,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,452.604,0.6,11.43828,3.0567,40.91145,54.03,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,452.908,0.64,11.67651,3.13596,44.04741,58.171,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,453.211,0.68,11.93994,3.20403,47.25144,62.403,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,453.515,0.72,12.19556,3.27444,50.52588,66.727,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,453.818,0.76,12.47726,3.34734,53.87323,71.148,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,454.122,0.8,12.7746,3.4259,57.29913,75.672,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,454.426,0.84,13.04934,3.50351,60.80264,80.299,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,454.729,0.88,13.39277,3.58738,64.39002,85.037,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,455.033,0.92,13.6736,3.67207,68.06209,89.887,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,455.336,0.96,13.93617,3.74579,71.80789,94.833,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Sagad,Sagad,Vidisha,Jamni,Ganges - Bramaputra,455.64,1.0,14.8995,3.91211,75.72,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sagad,17137,439.34,462.02,451.0,455.3
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,448.95,0.0,0.0,0.0,0.0,0.0,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,449.376,0.04,1.09515,0.21232,0.21232,0.084,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,449.803,0.08,2.51496,0.76283,0.97515,0.387,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,450.229,0.12,4.09013,1.40371,2.37886,0.944,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,450.656,0.16,5.77549,2.09993,4.47879,1.776,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,451.082,0.2,7.54786,2.83774,7.31653,2.902,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,451.508,0.24,9.39278,3.60936,10.92589,4.333,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,451.935,0.28,11.30031,4.40969,15.33558,6.082,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,452.361,0.32,13.26314,5.23507,20.57065,8.159,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,452.788,0.36,15.27563,6.08279,26.65344,10.571,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,453.214,0.4,17.33329,6.95069,33.60413,13.328,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,453.64,0.44,19.43245,7.83704,41.44117,16.436,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,454.067,0.48,21.57007,8.74042,50.18159,19.903,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,454.493,0.52,23.74353,9.65962,59.84121,23.734,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,454.92,0.56,25.95063,10.59364,70.43485,27.936,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,455.346,0.6,28.18941,11.54156,81.97641,32.514,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,455.772,0.64,30.45817,12.50263,94.47904,37.472,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,456.199,0.68,32.7554,13.47615,107.95519,42.817,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,456.625,0.72,35.07975,14.46151,122.4167,48.553,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,457.052,0.76,37.43,15.45818,137.87488,54.684,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,457.478,0.8,39.80507,16.46565,154.34053,61.215,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,457.904,0.84,42.20393,17.48349,171.82402,68.149,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,458.331,0.88,44.6257,18.51128,190.3353,75.491,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,458.757,0.92,47.06952,19.54865,209.88395,83.244,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,459.184,0.96,49.53462,20.59526,230.47921,91.413,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,459.61,1.0,52.0203,21.65079,252.13,100.0,1.19941,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Samrat Ashok Sagar,0,,,,
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,440.5,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sanjay Sagar (Bah),20551,431.03,458.29,445.0,450.16
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,440.808,0.04,14.14258,1.46854,1.46854,1.919,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Sanjay Sagar (Bah),20551,431.03,458.29,445.0,450.16
